1.000000	0.000000	0.000000
0.993924	0.001113	0.000000
0.987623	0.002254	0.000000
0.981095	0.003424	0.000000
0.974341	0.004623	0.000000
0.967361	0.005850	0.000000
0.960154	0.007106	0.000000
0.952722	0.008390	0.000000
0.945063	0.009702	0.000000
0.937179	0.011044	0.000000
0.929068	0.012413	0.000000
0.920731	0.013811	0.000000
0.912168	0.015238	0.000000
0.903378	0.016693	0.000000
0.894363	0.018177	0.000000
0.885121	0.019689	0.000000
0.875540	0.021235	0.000000
0.865280	0.022827	0.000000
0.854321	0.024467	0.000000
0.842661	0.026155	0.000000
0.830301	0.027891	0.000000
0.817240	0.029674	0.000000
0.803479	0.031506	0.000000
0.789018	0.033385	0.000000
0.773856	0.035312	0.000000
0.757994	0.037287	0.000000
0.741432	0.039309	0.000000
0.724169	0.041379	0.000000
0.706206	0.043498	0.000000
0.687543	0.045663	0.000000
0.668179	0.047877	0.000000
0.648171	0.050126	0.000000
0.628076	0.052284	0.000000
0.608039	0.054317	0.000000
0.588058	0.056227	0.000000
0.568134	0.058013	0.000000
0.548267	0.059676	0.000000
0.528457	0.061214	0.000000
0.508704	0.062629	0.000000
0.489008	0.063919	0.000000
0.469368	0.065086	0.000000
0.449786	0.066130	0.000000
0.430260	0.067049	0.000000
0.410792	0.067845	0.000000
0.391380	0.068516	0.000000
0.372025	0.069064	0.000000
0.352728	0.069488	0.000000
0.333796	0.069768	0.000000
0.315455	0.069888	0.000000
0.297706	0.069848	0.000000
0.280549	0.069649	0.000000
0.263983	0.069290	0.000000
0.248010	0.068771	0.000000
0.232628	0.068092	0.000000
0.217838	0.067254	0.000000
0.203640	0.066257	0.000000
0.190033	0.065099	0.000000
0.177019	0.063782	0.000000
0.164596	0.062306	0.000000
0.152765	0.060669	0.000000
0.141525	0.058873	0.000000
0.130878	0.056918	0.000000
0.120789	0.054853	0.000000
0.111182	0.052794	0.000000
0.102055	0.050746	0.000000
0.093407	0.048708	0.000000
0.085238	0.046682	0.000000
0.077548	0.044666	0.000000
0.070338	0.042660	0.000000
0.063607	0.040666	0.000000
0.057356	0.038682	0.000000
0.051583	0.036709	0.000000
0.046291	0.034747	0.000000
0.041477	0.032795	0.000000
0.037143	0.030854	0.000000
0.033287	0.028924	0.000000
0.029912	0.027004	0.000000
0.026981	0.025102	0.000000
0.024259	0.023267	0.000000
0.021697	0.021508	0.000000
0.019296	0.019825	0.000000
0.017057	0.018218	0.000000
0.014980	0.016688	0.000000
0.013063	0.015233	0.000000
0.011308	0.013855	0.000000
0.009714	0.012553	0.000000
0.008281	0.011327	0.000000
0.007010	0.010177	0.000000
0.005899	0.009103	0.000000
0.004950	0.008106	0.000000
0.004163	0.007185	0.000000
0.003536	0.006339	0.000000
0.003070	0.005570	0.000000
0.002695	0.004840	0.000000
0.002371	0.004129	0.000000
0.002098	0.003437	0.000000
0.001878	0.002764	0.000000
0.001709	0.002111	0.000000
0.001591	0.001477	0.000000
0.001525	0.000862	0.000000
0.001511	0.000266	0.000000
0.001548	-0.000311	0.000000
0.001637	-0.000869	0.000000
0.001778	-0.001407	0.000000
0.001970	-0.001926	0.000000
0.002213	-0.002426	0.000000
0.002509	-0.002907	0.000000
0.002856	-0.003369	0.000000
0.003299	-0.003833	0.000000
0.003916	-0.004334	0.000000
0.004708	-0.004874	0.000000
0.005676	-0.005453	0.000000
0.006820	-0.006070	0.000000
0.008139	-0.006727	0.000000
0.009633	-0.007422	0.000000
0.011303	-0.008155	0.000000
0.013149	-0.008928	0.000000
0.015170	-0.009739	0.000000
0.017366	-0.010589	0.000000
0.019739	-0.011477	0.000000
0.022286	-0.012405	0.000000
0.025009	-0.013371	0.000000
0.027908	-0.014375	0.000000
0.031026	-0.015411	0.000000
0.034587	-0.016440	0.000000
0.038623	-0.017455	0.000000
0.043135	-0.018457	0.000000
0.048122	-0.019445	0.000000
0.053585	-0.020421	0.000000
0.059523	-0.021383	0.000000
0.065936	-0.022332	0.000000
0.072825	-0.023268	0.000000
0.080189	-0.024191	0.000000
0.088029	-0.025101	0.000000
0.096343	-0.025997	0.000000
0.105134	-0.026881	0.000000
0.114399	-0.027751	0.000000
0.124140	-0.028608	0.000000
0.134365	-0.029454	0.000000
0.145284	-0.030355	0.000000
0.156989	-0.031341	0.000000
0.169480	-0.032410	0.000000
0.182757	-0.033563	0.000000
0.196821	-0.034800	0.000000
0.211671	-0.036120	0.000000
0.227307	-0.037525	0.000000
0.243729	-0.039013	0.000000
0.260937	-0.040586	0.000000
0.278931	-0.042242	0.000000
0.297711	-0.043982	0.000000
0.317278	-0.045806	0.000000
0.337631	-0.047714	0.000000
0.358770	-0.049705	0.000000
0.380695	-0.051781	0.000000
0.402911	-0.053750	0.000000
0.424757	-0.055358	0.000000
0.446227	-0.056604	0.000000
0.467322	-0.057487	0.000000
0.488043	-0.058008	0.000000
0.508389	-0.058166	0.000000
0.528359	-0.057961	0.000000
0.547955	-0.057394	0.000000
0.567176	-0.056465	0.000000
0.586023	-0.055173	0.000000
0.604494	-0.053519	0.000000
0.622590	-0.051502	0.000000
0.640312	-0.049123	0.000000
0.657659	-0.046381	0.000000
0.674630	-0.043277	0.000000
0.691210	-0.039912	0.000000
0.707330	-0.036681	0.000000
0.722983	-0.033624	0.000000
0.738170	-0.030741	0.000000
0.752890	-0.028033	0.000000
0.767143	-0.025498	0.000000
0.780930	-0.023137	0.000000
0.794251	-0.020950	0.000000
0.807105	-0.018937	0.000000
0.819492	-0.017098	0.000000
0.831413	-0.015432	0.000000
0.842867	-0.013941	0.000000
